Id;Precio;Activo;Stock;Codigo;Descripcion;TagID;MedidaID
98;0;1;0;7791293032443;Desodorante Rexona Active Motion;1;1
99;0;1;0;7791293032375;Desodorante Rexona Antibacterial;1;1
100;0;1;0;7791293033259;Desodorante Dove Go Fresh;1;1
101;0;1;0;6961882757908;Esponja Cocina;1;1
102;0;1;0;7793350102304;Washington Negro;1;1
103;0;1;0;7793350000471;Washington Premium Marron;1;1
104;0;1;0;7793350993032;Washington Marron Militar;1;1
105;0;1;0;77900302;Repelente Off Crema;1;1
106;0;1;0;7790520009494;Repelente Off Aerosol;1;1
107;0;1;0;7791293025025;Shampoo Sedal Sachet;1;1
108;0;1;0;7791293025032;Acondicionador Sedal Sachet;1;1
109;0;1;0;7794050001102;Royer Doreé Hair Spray;1;1
110;0;1;0;7798124240787;Bicarbonato de Sodio;1;1
111;0;1;0;7793008005452;Issue Activador en Crema;1;1
112;0;1;0;7793008003274;Issue Coloración en Crema Rojo Intenso;1;1
113;0;1;0;7793008001669;Issue Coloración en Crema Rubio Loiro;1;1
114;0;1;0;7793008001614;Issue Coloración en Crema Negro;1;1
115;0;1;0;7793008001928;Issue Polvo Decolorante;1;1
116;0;1;0;7798068824333;Agua Oxigenada Sanadrog;1;1
117;0;1;0;7794050007241;Crema Oxidante Doreé;1;1
118;0;1;0;7794050007258;Crema Oxidante Hierba Profesional;1;1
119;0;1;0;7797196017709;Paño Extra Absorvente;1;1
120;0;1;0;7794050008071;Crema Hidratante con Aloe Vera;1;1
121;0;1;0;8433000015156;Corta Uñas;1;1
122;0;1;0;7794050005070;Quita Esmalte Doreé;1;1
123;0;1;0;7549999000057;Hilo de Coser;1;1
124;0;1;0;7909189077359;Crema Hidratante Avon Encanto;1;1
125;0;1;0;7798130950014;Pañuelos Descartables;1;1
126;0;1;0;7798105550096;Secador de Piso;1;1
127;0;1;0;7794626997945;Pañales Huggies XXG;1;1
128;0;1;0;7790400010503;Boligoma;1;1
129;0;1;0;7794626997938;Pañales Huggies XG;1;1
130;0;1;0;7792882000201;Queso Rallado La Quesera;1;1
131;0;1;0;7790742222909;Queso Rallado La Serenisima;1;1
132;0;1;0;7798569875698;Esencia de Vainilla;1;1
133;0;1;0;7792180130235;Biscochuelo Mama Cocina;1;1
134;0;1;0;7798094220161;Biscochuelo Nevares;1;1
135;0;1;0;7613034450074;Nesquik;1;1
136;0;1;0;7794000004825;Hellmans Mayonesa;1;1
137;0;1;0;7792900000787;Cheddar Dos Anclas;1;1
138;0;1;0;7794770100406;Yovinessa Aceitunas con Morron;1;1
139;0;1;0;7791675908380;Castell Aceitunas Descarozadas;1;1
140;0;1;0;7794000960442;Savora;1;1
141;0;1;0;7791866001197;Mayonesa Natura;1;1
142;0;1;0;7794000960756;Hellmans Ketchup;1;1
143;0;1;0;7794000960428;Savora Chica;1;1
144;0;1;0;7790070416780;Exquisita Gelatina - Cereza;1;1
145;0;1;0;7790070416766;Exquisita Gelatina - Frutilla;1;1
146;0;1;0;7798000820126;Pimienta Blanca;1;1
147;0;1;0;7798000820096;Rubino Provenzal;1;1
148;0;1;0;7622201106034;Royal Gelatina - Sin Savor;1;1
149;0;1;0;7622300871468;Royal Flan - Dulce de Leche;1;1
150;0;1;0;7790971001962;Ravana Postre - Vainilla;1;1
151;0;1;0;7798158710058;Especias 537 - Ají Molido;1;1
152;0;1;0;7798158710027;Especias 537 - Pimienta Molida;1;1
153;0;1;0;7790971001979;Ravana Postre - Caramelo;1;1
154;0;1;0;7790971000163;Ravana Postre - Musse de Chocolate;1;1
155;0;1;0;7798158710072;Especias 537 - Adobo Para Pizza;1;1
156;0;1;0;7798158710010;Especias 537 - Oregano;1;1
157;0;1;0;7798158710041;Especias 537 - Pimentón;1;1
158;0;1;0;7794000597709;Caldo de Gallina;1;1
159;0;1;0;7790170914100;Té La Morenita;1;1
160;0;1;0;7790387800081;Mate Cocido Unión;1;1
161;0;1;0;7790170000025;Café en Saquitos La Morenita;1;1
162;0;1;0;7790150006122;Café Molido La Virginia;1;1
163;0;1;0;7613287294074;Café Dolca - Nestlé;1;1
164;0;1;0;7613287292896;Café Dolca Suave - Nestlé;1;1
165;0;1;0;7790490998231;Hileret Clasico;1;1
166;0;1;0;7790387711837;Té de Boldo - Taragui;1;1
167;0;1;0;7790387711844;Té de Tilo - Taragui;1;1
168;0;1;0;7790387711820;Té de Manzanilla - Taragui;1;1
169;0;1;0;7795184946710;Noel Salsa Pizza;1;1
170;0;1;0;7795184001907;Noel Pure de Tomate;1;1
171;0;1;0;7790036567440;De la Huerta Pure de Tomate;1;1
172;0;1;0;7797470124574;Marolio Tomates Pelados;1;1
173;0;1;0;7794000003811;Caldito de Verdura;1;1
174;0;1;0;7790790120271;Inca Jardinera;1;1
175;0;1;0;7891150077638;Maicena;1;1
176;0;1;0;7797470007426;Marolio Arverjas;1;1
177;0;1;0;7795184983203;Noel Arverjas en Lata;1;1
178;0;1;0;7791885005053;Cumaná Pimiontos Morrones;1;1
179;0;1;0;7790696000301;Abeto Duraznos en Lata;1;1
180;0;1;0;7791885000386;Cumaná Atun Desmenuzado al Natural;1;1
181;0;1;0;7791885001208;Cumaná Atun Desmenuzada en Aceite y Agua;1;1
182;0;1;0;7790080055023;Miel Granja Rosalia;1;1
183;0;1;0;7790080055030;Miel Granja Rosalia;1;1
184;0;1;0;7790080031874;Dulce de Leche Sancor;1;1
185;0;1;0;7790742625304;Dulce de Leche La Serenisima;1;1
186;0;1;0;7622300868666;Tang de Pera;1;1
187;0;1;0;7622201116163;Tang de Uva;1;1
188;0;1;0;7622300868512;Tang de Manzana;1;1
189;0;1;0;7622300868482;Tang de Naranja;1;1
190;0;1;0;7622210812759;Clight de Naranja;1;1
191;0;1;0;7790580108748;Noel Naranja;1;1
192;0;1;0;7790580108717;Noel Manzana;1;1
193;0;1;0;7622210812872;Clight de Anana;1;1
194;0;1;0;7622210813459;Clight de Pera;1;1
195;0;1;0;7790580108779;Noel Multifruta;1;1
196;0;1;0;7790580108762;Noel Limonada;1;1
197;0;1;0;7622210812834;Clight de Pomelo Rosado;1;1
198;0;1;0;7730908400567;Rinde 2 - Manzana;1;1
199;0;1;0;7730908400529;Rinde 2 - Naranja;1;1
200;0;1;0;7730908400536;Rinde 2 - Multifruta;1;1
201;0;1;0;7730908401540;Rinde 2 - Limon;1;1
202;0;1;0;7730908401588;Rinde 2 - Anana Piña;1;1
203;0;1;0;7790427000037;Fideos 308;1;1
204;0;1;0;7790070318282;Spaguetti Luchetti;1;1
205;0;1;0;7790070318343;Coditos Luchetti;1;1
206;0;1;0;7790070318329;Tirabuzón Luchetti;1;1
207;0;1;0;7790070318381;Letritas Luchetti;1;1
208;0;1;0;7790070318336;Mostachole Luchetti;1;1
209;0;1;0;7791830000058;Arroz Moneda;1;1
210;0;1;0;7792197008046;Lentejas Los Filos;1;1
211;0;1;0;7798049540313;Lentejas La Abadía;1;1
212;0;1;0;7791422000060;Pan Rallado Sequito;1;1
213;0;1;0;7792180004765;Rebozador Mama Cocina;1;1
214;0;1;0;7792900000428;Sal Fina Dos Anclas;1;1
215;0;1;0;7791004000099;Sal Gruesa Celusal;1;1
216;0;1;0;7790580660000;Polenta Presto Pronta;1;1
217;0;1;0;7793049100246;Alcohol Etílico Villa Iris;1;1
218;0;1;0;7798142740177;Jugo de Limón Silva;1;1
219;0;1;0;7798142740016;Vinagre de Alcohol Silva;1;1
220;0;1;0;7792180138705;Aceite Girasol Pureza;1;1
221;0;1;0;7790520996602;Tabletas Insectisidas Fuji;1;1
222;0;1;0;7790520010490;Espirales Fuji;1;1
223;0;1;0;7792789000076;Virulana de Acero Limpilana;1;1
224;0;1;0;7791290010734;Jabon en Pan Ala;1;1
225;0;1;0;7796311000022;Jabon en Pan Seiseme;1;1
226;0;1;0;7791290790599;Jabon en Polvo Ala Matic;1;1
227;0;1;0;7791290011755;Jabon en Polvo Ala - Lavado a Mano;1;1
228;0;1;0;7791290790643;Jabon en Polvo Ala Matic Chico;1;1
229;0;1;0;7899970400094;Chocolate Blanco con Galletitas Hershey's;1;1
230;0;1;0;7899970400018;Chocolate Negro Hershey's;1;1
231;0;1;0;7790580103439;Chocolate Aereado Con Almendras Cofler;1;1
